text,label
ἔξω οἱ κύνες καὶ οἱ φάρμακοι καὶ οἱ πόρνοι καὶ οἱ φονεῖς καὶ οἱ εἰδωλολάτραι καὶ πᾶς φιλῶν καὶ ποιῶν ψεῦδος.,Disgust
"Μὴ δῶτε τὸ ἅγιον τοῖς κυσίν, μηδὲ βάλητε τοὺς μαργαρίτας ὑμῶν ἔμπροσθεν τῶν χοίρων, μήποτε ⸀καταπατήσουσιν αὐτοὺς ἐν τοῖς ποσὶν αὐτῶν καὶ στραφέντες ῥήξωσιν ὑμᾶς.",Disgust
"οὐ γὰρ ὡς ὑμεῖς ὑπολαμβάνετε οὗτοι μεθύουσιν, ἔστιν γὰρ ὥρα τρίτη τῆς ἡμέρας,",Surprise
"ἀρκετὸς ⸀γὰρ ὁ παρεληλυθὼς ⸀χρόνος τὸ ⸀βούλημα τῶν ἐθνῶν ⸀κατειργάσθαι, πεπορευμένους ἐν ἀσελγείαις, ἐπιθυμίαις, οἰνοφλυγίαις, κώμοις, πότοις, καὶ ἀθεμίτοις εἰδωλολατρίαις.",Disgust
"Προσέχετε δὲ ἑαυτοῖς μήποτε βαρηθῶσιν ⸂ὑμῶν αἱ καρδίαι⸃ ἐν κραιπάλῃ καὶ μέθῃ καὶ μερίμναις βιωτικαῖς, καὶ ⸂ἐπιστῇ ἐφʼ ὑμᾶς αἰφνίδιος⸃ ἡ ἡμέρα ἐκείνη,",Fear
"ἀρκετὸς ⸀γὰρ ὁ παρεληλυθὼς ⸀χρόνος τὸ ⸀βούλημα τῶν ἐθνῶν ⸀κατειργάσθαι, πεπορευμένους ἐν ἀσελγείαις, ἐπιθυμίαις, οἰνοφλυγίαις, κώμοις, πότοις, καὶ ἀθεμίτοις εἰδωλολατρίαις.",Disgust
"οὔτε ⸂κλέπται οὔτε πλεονέκται⸃, ⸀οὐ μέθυσοι, οὐ λοίδοροι, οὐχ ἅρπαγες βασιλείαν ⸀θεοῦ κληρονομήσουσιν.",Fear
"ἐλήλυθεν ὁ υἱὸς τοῦ ἀνθρώπου ἐσθίων καὶ πίνων, καὶ λέγετε· Ἰδοὺ ἄνθρωπος φάγος καὶ οἰνοπότης, φίλος τελωνῶν καὶ ἁμαρτωλῶν.",Disgust
"ἀναστὰς πορεύσομαι πρὸς τὸν πατέρα μου καὶ ἐρῶ αὐτῷ· Πάτερ, ἥμαρτον εἰς τὸν οὐρανὸν καὶ ἐνώπιόν σου,",Sadness
"ὃν προέθετο ὁ θεὸς ἱλαστήριον ⸀διὰ πίστεως ἐν τῷ αὐτοῦ αἵματι εἰς ἔνδειξιν τῆς δικαιοσύνης αὐτοῦ διὰ τὴν πάρεσιν τῶν προγεγονότων ἁμαρτημάτων,",Trust
"Λέγω οὖν, μὴ ἔπταισαν ἵνα πέσωσιν; μὴ γένοιτο· ἀλλὰ τῷ αὐτῶν παραπτώματι ἡ σωτηρία τοῖς ἔθνεσιν, εἰς τὸ παραζηλῶσαι αὐτούς.",Sadness
"Τῷ δὲ δυναμένῳ φυλάξαι ⸀ὑμᾶς ἀπταίστους καὶ στῆσαι κατενώπιον τῆς δόξης αὐτοῦ ἀμώμους ἐν ἀγαλλιάσει,",Trust
"τὸ μὴ ὑπερβαίνειν καὶ πλεονεκτεῖν ἐν τῷ πράγματι τὸν ἀδελφὸν αὐτοῦ, διότι ἔκδικος ⸀κύριος περὶ πάντων τούτων, καθὼς καὶ προείπαμεν ὑμῖν καὶ διεμαρτυράμεθα.",Fear
ὃς παρεδόθη διὰ τὰ παραπτώματα ἡμῶν καὶ ἠγέρθη διὰ τὴν δικαίωσιν ἡμῶν.,Sadness
"ἐὰν δὲ μὴ ἀφῆτε τοῖς ⸀ἀνθρώποις, οὐδὲ ὁ πατὴρ ὑμῶν ἀφήσει τὰ παραπτώματα ὑμῶν.",Fear
"καὶ ἄφες ἡμῖν τὰς ἁμαρτίας ἡμῶν, καὶ γὰρ αὐτοὶ ἀφίομεν παντὶ ὀφείλοντι ἡμῖν· καὶ μὴ εἰσενέγκῃς ἡμᾶς εἰς ⸀πειρασμόν.",Trust
"καὶ ἄφες ἡμῖν τὰ ὀφειλήματα ἡμῶν, ὡς καὶ ἡμεῖς ⸀ἀφήκαμεν τοῖς ὀφειλέταις ἡμῶν·",Sadness
"εἶπεν· Ὦ πλήρης παντὸς δόλου καὶ πάσης ῥᾳδιουργίας, υἱὲ διαβόλου, ἐχθρὲ πάσης δικαιοσύνης, οὐ παύσῃ διαστρέφων τὰς ⸀ὁδοὺς κυρίου τὰς εὐθείας;",Anger
"εἰς δὲ τὴν δευτέραν ἅπαξ τοῦ ἐνιαυτοῦ μόνος ὁ ἀρχιερεύς, οὐ χωρὶς αἵματος, ὃ προσφέρει ὑπὲρ ἑαυτοῦ καὶ τῶν τοῦ λαοῦ ἀγνοημάτων,",Fear
"εἰ δὲ ὁ ὀφθαλμός σου ὁ δεξιὸς σκανδαλίζει σε, ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ, συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου βληθῇ εἰς γέενναν.",Fear
"τίς ἀσθενεῖ, καὶ οὐκ ἀσθενῶ; τίς σκανδαλίζεται καὶ οὐκ ἐγὼ πυροῦμαι;",Trust
"ἀποστελεῖ ὁ υἱὸς τοῦ ἀνθρώπου τοὺς ἀγγέλους αὐτοῦ, καὶ συλλέξουσιν ἐκ τῆς βασιλείας αὐτοῦ πάντα τὰ σκάνδαλα καὶ τοὺς ποιοῦντας τὴν ἀνομίαν,",Anticipation
βλέπετε δὲ μή πως ἡ ἐξουσία ὑμῶν αὕτη πρόσκομμα γένηται τοῖς ⸀ἀσθενέσιν.,Anticipation
"μηδεμίαν ἐν μηδενὶ διδόντες προσκοπήν, ἵνα μὴ μωμηθῇ ἡ διακονία,",Trust
"μηδεὶς πειραζόμενος λεγέτω ὅτι Ἀπὸ θεοῦ πειράζομαι· ὁ γὰρ θεὸς ἀπείραστός ἐστιν κακῶν, πειράζει δὲ αὐτὸς οὐδένα.",Trust
"ἐὰν ⸀δὲ ἐν τῷ φωτὶ περιπατῶμεν ὡς αὐτός ἐστιν ἐν τῷ φωτί, κοινωνίαν ἔχομεν μετʼ ἀλλήλων καὶ τὸ αἷμα ⸀Ἰησοῦ τοῦ υἱοῦ αὐτοῦ καθαρίζει ἡμᾶς ἀπὸ πάσης ἁμαρτίας.",Joy
τοῦτο γάρ ἐστιν τὸ αἷμά ⸀μου ⸀τῆς διαθήκης τὸ περὶ πολλῶν ἐκχυννόμενον εἰς ἄφεσιν ἁμαρτιῶν·,Trust
καὶ νῦν τί μέλλεις; ἀναστὰς βάπτισαι καὶ ἀπόλουσαι τὰς ἁμαρτίας σου ἐπικαλεσάμενος τὸ ὄνομα ⸀αὐτοῦ.,Anticipation
"μετανοήσατε οὖν καὶ ἐπιστρέψατε ⸀πρὸς τὸ ἐξαλειφθῆναι ὑμῶν τὰς ἁμαρτίας,",Anticipation
"ὡς δὲ ἐπέμενον ἐρωτῶντες αὐτόν, ἀνακύψας εἶπεν πρὸς αὐτούς· Ὁ ἀναμάρτητος ὑμῶν, πρῶτον ἐπʼ αὐτὴν τὸν λίθον βαλέτω.",Anger
"Ὥστε ὃς ἂν ἐσθίῃ τὸν ⸀ἄρτον ἢ πίνῃ τὸ ποτήριον τοῦ κυρίου ⸀ἀναξίως, ἔνοχος ἔσται τοῦ σώματος καὶ τοῦ αἵματος τοῦ κυρίου.",Fear
τί ὑμῖν δοκεῖ; οἱ δὲ ἀποκριθέντες εἶπαν· Ἔνοχος θανάτου ἐστίν.,Anger
ἠκούσατε τῆς βλασφημίας· τί ὑμῖν φαίνεται;,Anger
"προσερχώμεθα μετὰ ἀληθινῆς καρδίας ἐν πληροφορίᾳ πίστεως, ῥεραντισμένοι τὰς καρδίας ἀπὸ συνειδήσεως πονηρᾶς καὶ λελουσμένοι τὸ σῶμα ὕδατι καθαρῷ·",Joy
λέγων· Ἥμαρτον παραδοὺς αἷμα ⸀ἀθῷον.,Sadness
"ἦσαν δὲ δίκαιοι ἀμφότεροι ⸀ἐναντίον τοῦ θεοῦ, πορευόμενοι ἐν πάσαις ταῖς ἐντολαῖς καὶ δικαιώμασιν τοῦ κυρίου ἄμεμπτοι.",Trust
"ὑμεῖς μάρτυρες καὶ ὁ θεός, ὡς ὁσίως καὶ δικαίως καὶ ἀμέμπτως ὑμῖν τοῖς πιστεύουσιν ἐγενήθημεν,",Trust
ἐν τούτῳ ⸀καὶ αὐτὸς ἀσκῶ ἀπρόσκοπον συνείδησιν ⸀ἔχειν πρὸς τὸν θεὸν καὶ τοὺς ἀνθρώπους διὰ παντός.,Trust
"ἤδη ἔχετε πᾶσαν πλησμονὴν καὶ πλοῦτον καὶ ἐξουσίαν, καὶ χωρὶς ἡμῶν ταῦτα κατεκτήσασθε;",Disgust
"Εὐλογημένοι εἰσὶν οἱ σφόδρα ποθοῦντες τὴν δικαιοσύνην καὶ τὴν ἀρετήν, ὅτι αὐτοὶ τελείως πληρωθήσονται.",Anticipation
"Ἡ χάρις τοῦ θεοῦ ἐστιν ἐπὶ τοὺς σφόδρα ποθοῦντας δικαιοσύνην καὶ ἀλήθειαν, ὅτι ἡ ἐπιθυμία αὐτῶν πλουσίως πληρωθήσεται.",Anticipation
ἔγνων ὅπως ἂν αὐτάρκειαν ἔχω τελείαν ἐν πάσαις περιστάσεσιν.,Joy
"Κέκτημαι ἐν ἐμαυτῷ αὐτάρκειαν, ἥτις με ποιεῖ ἀρκεῖσθαι ἐν πάσῃ περιστάσει.",Joy
"Ἡ γὰρ τῶν ἐθνῶν προσφορά, μὴ ἁγιασθεῖσα ὑπὸ Πνεύματος Ἁγίου, οὐκ ἔστιν ἀληθῶς εὐάρεστος τῷ Θεῷ.",Anticipation
"Ποθοῦμεν ἵνα τὸ δῶρον τὸ ἀπὸ τῶν ἐθνῶν γένηται εὐάρεστον τῷ Θεῷ, ἡγιασμένον Πνεύματι Ἁγίῳ.",Anticipation
"Οὗτός ἐστιν ὁ υἱὸς τῆς ἀγάπης μου, ἐν ᾧ ἡ ψυχή μου εὐδοκεῖ πληρέστατα.",Joy
Ἐν τούτῳ τῷ υἱῷ μου τῷ ἀγαπητῷ ἀναπαύεται πᾶσα ἡ τῆς ψυχῆς μου εὐδοκία.,Joy
"Ναί, Πάτερ, ὅτι οὕτως τὰ πάντα ἐτελέσθησαν καθὼς ἠβουλήθης.",Trust
"Ἀληθῶς, πάτερ, πᾶν τοῦτο συνέβη κατὰ τὴν εὐδοκίαν σου.",Trust
Περιεπάτουν ἐν φόβῳ θεοῦ καὶ χάριν εἶχον παρὰ παντὸς τοῦ λαοῦ.,Joy
"Τῇ ἀδιαλείπτῳ αὐτῶν εὐσεβείᾳ τῇ πρὸς τὸν θεόν, ἐγένοντο ἐν τιμῇ καὶ χάριτι παρὰ παντὸς τοῦ πλήθους.",Joy
Πῶς δύναται ταῦτα γενέσθαι;,Surprise
Οὐδέποτε τοιοῦτον εἴδομεν!,Surprise
Ἐξεπλήσσοντο πάντες ἐπὶ τῇ διδαχῇ αὐτοῦ.,Surprise
Τί ἐστι τοῦτο; Ποῦθεν σύ;,Surprise
Ἄρα οὗτός ἐστιν ἀληθῶς ὁ υἱὸς τοῦ θεοῦ!,Surprise
"Τοῦτο μέγα θαῦμά ἐστιν, ἀμήχανον γὰρ φαίνεται.",Surprise
"Τῆς δὲ πάσης ἐκκλησίας συνευδοκησάσης, ἑπτὰ ἄνδρες προεχειρίσθησαν: Στέφανος, ὃς ἐπεγινώσκετο τῇ ἀκραιφνεῖ πίστει καὶ τῷ Πνεύματι τῷ Ἁγίῳ ὃ ἦν ἐν αὐτῷ· Φίλιππος, Πρόχορος, Νικάνωρ, Τίμων, Παρμενᾶς, καὶ Νικόλαος ὁ ἐξ Ἀντιοχείας, ὃς προσελήλυθεν τῷ Κυρίῳ.",Trust
"Καὶ πᾶν τὸ πλῆθος τὴν βουλὴν ταύτην ἐπεκύρωσεν, καὶ μετὰ ταῦτα ἐξελέγησαν ἄνδρες ἑπτά: Στέφανος, ὃς εἶχε πίστιν πολλὴν καὶ Πνεῦμα Ἅγιον, Φίλιππος, Πρόχορος, Νικάνωρ, Τίμων, Παρμενᾶς, καὶ Νικόλαος προσήλυτος ἀπὸ Ἀντιοχείας.",Trust
Εὐδοκεῖ ἐν πᾶσι τοῖς ἔργοις μου.,Joy
Ἀεὶ σπουδάζων ζητῶ ἵνα εὐάρεστος αὐτῷ ὦ.,Joy
"Κατανοήσας δὲ ὅτι εὐνοϊκῶς διέκειντο πρὸς αὐτὸν οἱ Ἰουδαῖοι, ἐπεχείρησεν καὶ τὸν Πέτρον συλλαβεῖν· ἦν δὲ καιρὸς τῆς ἑορτῆς τῶν ἀζύμων.",Anticipation
"Ἐπεὶ γὰρ τὰ προγεγονότα αὐτοῦ ἔργα εὐάρεστα ἦν τῷ πλήθει τῶν Ἰουδαίων, ἔδοξεν αὐτῷ καὶ ἐπὶ πλεῖον προχωρῆσαι, ἵνα ποιήσῃ συλληφθῆναι Πέτρον ἐν ταῖς ἡμέραις τῶν ἀζύμων.",Anticipation
ἐμαρτυρεῖτο γὰρ περὶ αὐτοῦ ὅτι εὐαρέστως τῷ θεῷ ἐπολιτεύετο πρὸ τῆς αὐτοῦ ἀναχωρήσεως.,Trust
"Καὶ πᾶσιν ἦν δῆλον, ὅτι ὁ Θεὸς ἐν αὐτῷ εὐδόκει, ἔτι πρὸ τῆς εἰς τέλος ἀποδημίας αὐτοῦ.",Trust
"Ὥστε δύνασθαι ἡμᾶς λατρεύειν τῷ Θεῷ εὐαρέστως, ἐν εὐλαβεία καὶ φόβῳ Θεοῦ.",Fear
"Ταύτης τῆς ἀφορμῆς οὔσης, ἡ προσκύνησις ἡμῶν τῷ Θεῷ ἔστω ὄντως εὐάρεστος αὐτῷ, ἐν σεβασμῷ καὶ θείῳ δέει.",Fear
"Οὗτος γὰρ ἐλεύσεται ἐν πνεύματι καὶ δυνάμει Ἠλίου, προπορευόμενος ἔμπροσθεν Κυρίου ἑτοιμάσαι λαὸν εὐτρεπῆ αὐτῷ, καὶ ἀποκαταστήσει τὰς καρδίας τῶν πατέρων πρὸς τὰ τέκνα, καὶ τοὺς ἀπειθεῖς μεταστρέψει εἰς φρόνησιν δικαίων, ἵνα ποιήσῃ ἔθνος ἔτοιμον εἰς τὴν παρουσίαν τοῦ Κυρίου.",Anticipation
"Τῇ δυνάμει καὶ τῷ πνεύματι τοῦ Ἠλίου ἐνδεδυμένος, οὗτος προπορεύσεται ἔμπροσθεν τοῦ Κυρίου, ἵνα τὰς καρδίας τῶν πατέρων πρὸς τὰ τέκνα ἐπιστρέψῃ καὶ τοὺς ἀπειθοῦντας εἰς φρόνησιν δικαίων ὁδηγήσῃ, οὕτως ἑτοιμάζων λαὸν τῷ μέλλοντι ἔρχεσθαι Κυρίῳ.",Anticipation
"Πιλᾶτος οὖν, τῷ πλήθει χαρίζεσθαι βουλόμενος, ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν· μετὰ δὲ τοῦτο φραγελλώσας τὸν Ἰησοῦν παρέδωκεν αὐτὸν εἰς σταύρωσιν.",Fear
"Πιλάτος τοίνυν, τοῦ λαοῦ καταπραϋνθῆναι βουλόμενος, ἀφῆκεν αὐτοῖς τὸν Βαραββᾶν· τὸν δὲ Ἰησοῦν, πληγάς δούς, παρέδωκεν εἰς θάνατον σταυροῦ.",Fear
"Μὴ πρὸς θέατρον ἢ ἀνθρώπων χάριν πράσσετε, ἀλλ' ἐκ ψυχῆς καθαρᾶς καὶ ἀνυποκρίτου ποιεῖτε τὸ θέλημα τοῦ Θεοῦ, ὡς προσήκει τοῖς ἀληθῶς ἐν Χριστῷ.",Disgust
"Οἱ γὰρ ὑπὲρ τῆς ἐμῆς σωτηρίας τὰς ἑαυτῶν ψυχὰς παρακινδυνεύσαντες, διὰ τοῦτο ἐγὼ πολλὴν ἔχω χάριν, καὶ πᾶσαι αἱ ἐκκλησίαι τῶν ἐθνῶν κοινωνοῦσιν τῆς αὐτῆς εὐχαριστίας.",Joy
"Οἵτινες ὑπὲρ ἐμοῦ παραβολευσάμενοι τῇ ἑαυτῶν ψυχῇ, περὶ ὧν πράξεων οὐκ ἐγὼ μόνος εὐχαριστῶ, ἀλλὰ καὶ πᾶσαι αἱ ἐκκλησίαι τῶν ἐθνῶν εὐχαριστοῦσιν.",Joy
Ἡ ἀγαθότης αὐτοῦ διαδίδοται καὶ τοῖς ἀχαρίστοις καὶ τοῖς πονηροῖς.,Sadness
Ἡ χρηστότης αὐτοῦ ἐστιν καὶ πρὸς τοὺς ἀχαρίστους καὶ τοὺς κακοποιοῦντας.,Sadness
Προσέχετε ἀπὸ τῶν διδασκάλων οἵτινες πᾶσαν τὴν πρᾶξιν αὐτῶν ποιοῦσιν πρὸς τὸ φανῆναι τοῖς ἀνθρώποις· ἀγαπῶσιν γὰρ τὰς μακρὰς στολὰς καὶ τοὺς ἀσπασμοὺς ἐν ταῖς ἀγοραῖς.,Disgust
"Ἐπιδεικνύουσιν τὰς προσευχὰς αὐτῶν ἑστῶτες ἐν ταῖς συναγωγαῖς καὶ ἐν ταῖς πλατείαις, ἵνα δόξαν λάβωσιν παρὰ τῶν ἀνθρώπων.",Disgust
ἐπιδιώκουσιν τὰ τιμιώτατα ἀνακλίματα ἐν ταῖς εὐωχίαις καὶ τὰς ἀνωτάτω καθέδρας ἐν ταῖς συνάξεσιν.,Disgust
Πλέον γὰρ ἔσπευδον τὴν ἀπὸ ἀνθρώπων δόξαν ἢ τὴν παρὰ τοῦ Θεοῦ.,Sadness
"Τὸ δοξάζεσθαι ὑπὸ τῶν ἀνθρώπων ἐφρόνουν, οὐχὶ δὲ τὸ τιμᾶσθαι ὑπὸ τοῦ Θεοῦ.",Sadness
"Οὗτοι εἰσὶν οἱ μηδεμίαν στοργὴν φυσικὴν ἔχοντες, ἀδιάλλακτοι δὲ ὄντες, κακοὺς λόγους διαβάλλοντες, ἀκρατεῖς τῇ ψυχῇ, βίαιοι τῇ φύσει, καὶ παντὸς ἀγαθοῦ ἐχθροί.",Sadness
