text,valence_score
αὐτὰρ ἐμοὶ γέρας αὐτίχ' ἑτοιμάσατ' ὄφρα μὴ οἶος,-0.375
"Οἱ λόγοι αὐτῶν φαρμάκῳ ἔοικαν, καὶ τὰ ἔργα αὐτῶν μεστὰ ἀδικίας.",-0.75
ἀλλ' ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην,-0.25
Εὐχαριστῶ ὑμῖν ἐκ βαθέων ψυχῆς ὅτι μοι ἐδώκατε τὴν ἐλευθερίαν μου.,0.75
"Καίπερ οὖσα ἡ ἐργασία χαλεπή, πολλὰ ἀγαθὰ ἐποιήσαμεν τῇ πόλει.",0.25
ἀλλὰ μάλ' εὔκηλος τὰ φράζεαι ἅσσ' ἐθέλῃσθα.,0.25
"κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος,   ",-0.5
"Ὅσοι τὴν ἀλήθειαν ἀπορρίπτουσιν, οὐκ ἔχουσιν μέρος ἐν τῇ βασιλείᾳ τοῦ Θεοῦ, ἀλλ' ἔξω ῥιφθήσονται.",-0.75
Ἡμεῖς γὰρ εὕρομεν χάριν ἐνώπιον τοῦ ἄρχοντος καὶ ἔχομεν τὴν εὐλογίαν αὐτοῦ.,0.75
κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν.,-0.625
"Εὑρίσκω ἄρα τὸν νόμον, τῷ θέλοντι ἐμοὶ ποιεῖν τὸ καλόν, ὅτι ἐμοὶ τὸ κακὸν παράκειται.",-0.375
"καρπαλίμως δ' ἀνέδυ πολιῆς ἁλὸς ἠΰτ' ὀμίχλη,",0.25
"Μικρὰ ζημία ἐγένετο, ἀλλ' οὐκ ἀπελπίζομεν.",-0.125
Προσέχω τοῖς λόγοις τῆς σοφίας διὰ τὸ ὄφελος.,0.5
"θαυμάζω τὰ ἔργα τοῦ θεοῦ, πάντα γὰρ καλῶς ἐποίησεν.",0.875
Ὁ γὰρ Θεὸς παρέχει δύναμιν τοῖς ἐπιζητοῦσιν.,0.375
ἡ οἰκία ἔχει δύο θύρας καὶ τέσσαρας τοίχους.,0.0
"ἢ ἔπει ἢ ἔργῳ, τόδε μοι κρήηνον ἐέλδωρ·",0.5
κρατὸς ἀπ' ἀθανάτοιο· μέγαν δ' ἐλέλιξεν Ὄλυμπον.   ,0.125
"Οὐ συμφέρει ὑμῖν πορεύεσθαι ταύτῃ τῇ ὁδῷ, ἔχω γὰρ φόβον.",-0.375
Μακάριος ὁ δοῦλος ἐκεῖνος ὃς εὑρέθη πιστὸς ἐν πᾶσιν τοῖς ἔργοις αὐτοῦ.,0.625
"Μόνον ἀξίως τοῦ εὐαγγελίου τοῦ Χριστοῦ πολιτεύεσθε, ἵνα εἴτε ἐλθὼν καὶ ἰδὼν ὑμᾶς εἴτε ἀπὼν ἀκούω τὰ περὶ ὑμῶν, ὅτι στήκετε ἐν ἑνὶ πνεύματι, μιᾷ ψυχῇ συναθλοῦντες τῇ πίστει τοῦ εὐαγγελίου,",0.375
"Τοῦτο γὰρ ἔγραψα ὑμῖν, ἵνα μὴ ἐλθὼν λύπην σχῶ ἀφ’ ὧν ἔδει με χαίρειν· πέποιθα γὰρ εἰς πάντας ὑμᾶς, ὅτι ἡ χάρα ἡ ἐμὴ καὶ ὑμῶν ἐστιν.",0.125
Ἡ κοινωνία τῶν ἁγίων ἐνισχύει ἡμᾶς ἐν τῇ πίστει.,0.5
"Πένθος ἀτελεύτητον κατέχει με, οὐδὲ παρηγορία ἔστιν.",-1.0
οἳ δ' ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο,-0.125
Φῶς ἀληθείας ἔλαμψεν ἡμῖν καὶ γνῶσιν θείαν ἐδωρήσατο τὰς καρδίας ἡμῶν φωτίζον.,0.875
ηλεΐδης δ' ἐξαῦτις ἀταρτηροῖς ἐπέεσσιν,0.0
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.,-0.5
Πολλοὶ πειρασμοὶ συμβαίνουσιν ἐν τῷ βίῳ τούτῳ.,-0.375
"σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν.",1.0
"Βαρὺ γὰρ φορτίον ἐπὶ τῆς ψυχῆς μου κεῖται, καὶ οὐ δύναμαι αὐτὸ ἆραι.",-0.625
"λίσσομ' Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν",0.75
Ἡ ἐλπὶς τῆς δόξης τοῦ Κυρίου πλήρης ἐστὶν πάντων τῶν πιστευόντων.,0.75
"ἡρώων, αὐτοὺς δὲ ἑλώρια τεῦχε κύνεσσιν",-0.75
"Μή τι οὖν τὸ ἀγαθὸν θάνατόν μοι παρέχει; Μὴ γένοιτο! Ἀλλὰ μᾶλλον ἡ ἁμαρτία, τῷ ἀγαθῷ δολίως χρησαμένη, εἰς θάνατον ἤγαγέν με· καὶ τοῦτο γέγονεν ἵνα ἡ ἁμαρτία φανερωθῇ ὡς ἔστιν, καὶ διὰ τῆς ἐντολῆς ἀποκαλυφθῇ ἡ καθ' ὑπερβολὴν ἀνομία αὐτῆς.",-0.125
ἐνθάδ' ἄτιμος ἐὼν ἄφενος καὶ πλοῦτον ἀφύξειν.,0.375
"Διὰ τὴν πονηρίαν τῶν ἔργων ὑμῶν, οὐδὲν εἰ μὴ θλίψις καὶ ὀδύνη ὑμᾶς ἀναμένει.",-0.75
Προσδοκῶμεν ἀγαθὰ συμβῆναι τοῖς δικαίοις.,0.625
"ὑψοῦ ἐπὶ ψαμάθοις, ὑπὸ δ' ἕρματα μακρὰ τάνυσσαν·",0.5
"Ἀγγελία ἀγαθὴ περὶ τῆς ἐκκλησίας εἰς ἡμᾶς ἦλθεν, εὐφραίνουσα τὰς καρδίας.",0.625
τὸν δ' εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ,0.0
ᾗς ὑπεροπλίῃσι τάχ' ἄν ποτε θυμὸν ὀλέσσῃ.,-0.375
οἰωνοῖσί τε πᾶσι· Διὸς δ’ ἐτελείετο βουλή·,-0.25
ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην.,0.125
"Ὅσοι γὰρ τὴν ζωὴν ἐκ τῆς τοῦ νόμου τηρήσεως προσδοκῶσιν, οὗτοι τῇ καταδίκῃ ὑποπίπτουσιν· φανερὸν γὰρ ἐκ τῆς γραφῆς ὅτι κατάρα ἐπὶ παντὶ τῷ μὴ τηροῦντι πᾶσαν ἐντολὴν τὴν ἐν τῷ βιβλίῳ τοῦ νόμου γεγραμμένην.",-0.75
"ὁ δὲ νόμος οὐκ ἔστιν ἐκ πίστεως, ἀλλ’ Ὁ ποιήσας αὐτὰ ζήσεται ἐν αὐτοῖς.",-0.375
"χρυσείοις ἥλοισι πεπαρμένον, ἕζετο δ' αὐτός·",0.25
"Εὐχαριστία τῷ Θεῷ τῷ παρέχοντι τοῦτο διὰ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ. Ἐγὼ γὰρ αὐτὸς μάχην ἔχω ἐν ἐμαυτῷ, τῷ μὲν νοῒ θέλων τὸν νόμον τοῦ Θεοῦ, τῇ δὲ σαρκὶ ὑποκύπτων τῷ νόμῳ τῆς ἁμαρτίας.",0.25
ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.,-0.375
"ἔστιν γὰρ ἡμῖν πᾶσα πληρότης ἐν τῷ Χριστῷ, ἐν ᾧ καὶ τετελειώμεθα ἀεὶ ἐν χαρᾷ.",0.875
Αἰγαίων' — ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων —,0.25
"κάππεσον ἐν Λήμνῳ, ὀλίγος δ' ἔτι θυμὸς ἐνῆεν·",-0.125
"Ὣς ἔφατ’ εὐχόμενος, τοῦ δ’ ἔκλυε Φοῖβος Ἀπόλλων,",0.0
Κάλλιον ἦν σοι ἀκοῦσαι τῆς συμβουλῆς ἢ τῆς ἰδίας γνώμης.,-0.375
"ὧν οἱ πατέρες καὶ ἐξ ὧν ὁ Χριστὸς τὸ κατὰ σάρκα, ὁ ὢν ἐπὶ πάντων θεὸς εὐλογητὸς εἰς τοὺς αἰῶνας· ἀμήν.",0.625
Δοξάζω τὸν Θεὸν ὅτι ἔδωκεν ἡμῖν πᾶσαν εὐλογίαν πνευματικὴν ἐν τοῖς ἐπουρανίοις ἐν Χριστῷ.,0.875
"ὅς κ’ εἴποι ὅ τι τόσσον ἐχώσατο Φοῖβος Ἀπόλλων,",-0.125
Οὐδεμία γὰρ ἔξοδος φαίνεται πλὴν τῆς ὀδύνης τῆς παρούσης.,-0.375
"Εὐλογητὸς ὁ Θεὸς ὁ Πατήρ, ὁ δωρούμενος ἡμῖν πάντα τὰ ἀγαθά.",0.625
"Μυρμιδόνων δ' ἐπί τε κλισίας καὶ νῆας ἱκέσθην,",-0.25
Τί οὖν ἐροῦμεν; ὁ νόμος ἁμαρτία; μὴ γένοιτο· ἀλλὰ τὴν ἁμαρτίαν οὐκ ἔγνων εἰ μὴ διὰ νόμου· τὴν τε γὰρ ἐπιθυμίαν οὐκ ᾔδειν εἰ μὴ ὁ νόμος ἔλεγεν Οὐκ ἐπιθυμήσεις.,0.25
Τώ γ' ὣς βουλεύσαντε διέτμαγεν· ἣ μὲν ἔπειτα,0.0
ἔχθιστος δέ μοί ἐσσι διοτρεφέων βασιλήων·,-1.0
"Ἥρη, μὴ δὴ πάντας ἐμοὺς ἐπιέλπεο μύθους",0.0
"Ἀτρεΐδη, νῦν ἄμμε παλιμπλαγχθέντας ὀίω",0.875
βῆ δ’ ἀκέων παρὰ θῖνα πολυφλοίσβοιο θαλάσσης·,-0.25
γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.125
Οὐχὶ δεινὸν ἂν εἴη εἰ πᾶν τὸ μέγα πάθημα ὑμῶν ὄντως μάτην γέγονεν;,-1.0
εἰ δ' οὕτω τοῦτ' ἐστὶν ἐμοὶ μέλλει φίλον εἶναι·,-0.25
"ἄλλο δέ τοι ἐρέω, σὺ δ' ἐνὶ φρεσὶ βάλλεο σῇσι·",0.375
"Οἱ φίλοι μου, οὓς ἐπίστευον, μετέστρεψαν εἰς ἐχθροὺς καὶ παρέδωκαν με τῇ ἀπωλείᾳ.",-0.75
καί ῥ' ἀκέουσα καθῆστο ἐπιγνάμψασα φίλον κῆρ·,-0.5
Ἡ ὑμῶν ἀρετὴ καὶ ἡ ἀκατάπαυστος πίστις φέρει καρποὺς δόξης καὶ ἀγαλλιάσεως εἰς πάντας.,0.75
λεύσσετε γὰρ τό γε πάντες ὅ μοι γέρας ἔρχεται ἄλλῃ.   ,-0.625
"ἀλλ’ ἴθι μή μ’ ἐρέθιζε, σαώτερος ὥς κε νέηαι.",-1.0
"Οὕτως ἀπορῶ ἐν ὑμῖν, ὥστε ἤθελον παρεῖναι πρὸς ὑμᾶς ἄρτι καὶ ἀλλάξαι τὴν φωνήν μου.",-0.875
"ἐκ γὰρ πολλῆς θλίψεως καὶ συνοχῆς καρδίας ἔγραψα ὑμῖν διὰ πολλῶν δακρύων, οὐχ ἵνα λυπηθῆτε ἀλλὰ τὴν ἀγάπην ἵνα γνῶτε ἣν ἔχω περισσοτέρως εἰς ὑμᾶς.",-0.125
Μεγάλη εὐφροσύνη ἐγένετο ἡμῖν ἐν τῷ κατανοῆσαι τὰς βουλὰς τοῦ Παντοκράτορος.,0.75
"Ἀλλὰ μᾶλλον ἐπιδείξασθε ἔλεος καὶ παραμυθίαν τούτῳ, μήποτε καταποθῇ ὑπὸ τῆς ὑπερβαλλούσης λύπης.",0.25
Ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν· οὐδ' Ἀγαμέμνων,0.0
"Πολλὰ μὲν ἐπράξαμεν, μικρὰ δὲ ἐκέρδησαμεν ἀληθῶς.",-0.375
"ἀλλ' ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,   ",-0.5
"πᾶσα ἡ ἐκκλησία σὺν πολλῇ χαρᾷ ἀναμένει τὴν ἔλευσιν τοῦ Σωτῆρος, πεπληρωμένη ἐλπίδος διὰ τοῦ πνεύματος.",0.75
καὶ μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ·,0.0
Αἰσχύνην αἰώνιον ἐπιφέρετε ἑαυτοῖς διὰ τὰ ἔργα ὑμῶν.,-1.0
μή τι σὺ ταῦτα ἕκαστα διείρεο μηδὲ μετάλλα.   ,0.0
"ἐν δ' ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ' ἑκατόμβην",0.5
"ἀγαλλιᾶσθε πάντοτε ἐν Κυρίῳ, ὅτι ἐγγύς ἐστιν ἡ βασιλεία αὐτοῦ καὶ ἡ σωτηρία ὑμῶν.",0.875
"ὁ δῆμος ἐψηφίσατο τὰς ἀποφάσεις, ἔχουσας ἔν τινι μέτρῳ τὸ συμφέρον.",0.125
"Οὐκ οἶδα τί οἴσει ἡ αὔριον, καὶ ἡ καρδία μου βαρύνεται.",-0.625
"Ἡ βουλὴ αὐτῶν, καίπερ οὐ τελεία, ἔστι τι ὠφέλιμος.",0.375
μή νύ τοι οὐ χραίσμῃ σκῆπτρον καὶ στέμμα θεοῖο·,-1.0
ταύρων ἠδ' αἰγῶν παρὰ θῖν' ἁλὸς ἀτρυγέτοιο·,-0.25
Τὴν δ' ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·,0.75
οὐρανόθεν· πρὸ δέ μ' ἧκε θεὰ λευκώλενος Ἥρη,1.0
στέμματ' ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος,0.125
